family	genus	species	decimalLatitude	decimalLongitude
Bothidae	Grammatobothus	Grammatobothus pennatus	-20.0	116.08
Bothidae			-27.2	153.03
Bothidae	Lophonectes	Lophonectes gallus	-37.97	144.9
Bothidae	Arnoglossus	Arnoglossus muelleri	-37.97	144.9
Bothidae	Arnoglossus	Arnoglossus bassensis	-39.57	146.5
Bothidae	Arnoglossus	Arnoglossus muelleri	-37.97	144.9
Bothidae	Arnoglossus	Arnoglossus muelleri	-37.97	144.9
Bothidae	Arnoglossus	Arnoglossus muelleri	-37.85	144.93
Bothidae	Lophonectes	Lophonectes gallus	-40.934	146.09
Bothidae	Arnoglossus	Arnoglossus bassensis	-40.934	146.09
Bothidae	Lophonectes	Lophonectes gallus	-40.5512	145.745
Bothidae	Lophonectes	Lophonectes gallus	-40.5983	147.085
Bothidae	Arnoglossus	Arnoglossus muelleri	-39.9402	144.801
Bothidae			-32.27	115.68
Bothidae	Lophonectes	Lophonectes gallus	-40.3967	145.533
Bothidae	Lophonectes	Lophonectes gallus	-36.3883	150.178
Bothidae	Arnoglossus	Arnoglossus bassensis	-40.37	145.283
Bothidae			-39.1117	143.478
Bothidae			-39.0867	147.943
Bothidae	Engyprosopon	Engyprosopon maldivensis	-15.0814	121.779
Bothidae			-14.9728	121.642
Bothidae	Bothus	Bothus myriaster	-14.5614	122.906
Bothidae	Arnoglossus		-16.7403	121.032
Bothidae	Arnoglossus		-16.7403	121.032
Bothidae	Arnoglossus		-16.7403	121.032
Bothidae	Arnoglossus		-16.7403	121.032
Bothidae	Engyprosopon		-16.7403	121.032
Bothidae	Arnoglossus		-16.7403	121.032
Bothidae	Engyprosopon		-13.4606	124.02
Bothidae	Kamoharaia	Kamoharaia megastoma	-14.9728	121.642
Bothidae	Lophonectes		-43.712	147.189
Bothidae	Lophonectes		-43.712	147.189
Bothidae	Crossorhombus		-17.7594	120.708
Bothidae	Crossorhombus		-17.7594	120.708
Bothidae	Crossorhombus		-17.7594	120.708
Bothidae	Psettina	Psettina senta	-31.8758	115.305
Bothidae	Arnoglossus	Arnoglossus muelleri	-34.1083	136.938
Bothidae	Bothus	Bothus lunatus	12.201549	-68.310427
Bothidae	Bothus	Bothus lunatus	12.167035	-68.287365
Bothidae	Arnoglossus	Arnoglossus laterna	38.4369	-9.10929
Bothidae			25.36613	-80.2883
Bothidae			25.54831	-81.21922
Bothidae	Bothus	Bothus ocellatus	17.7892	-64.6179
Bothidae	Bothus	Bothus ocellatus	17.7905	-64.6138
Bothidae	Bothus	Bothus lunatus	17.784	-64.6164
Bothidae	Bothus	Bothus ocellatus	17.7748	-64.752
Bothidae	Bothus	Bothus maculiferus	17.7473	-64.8938
Bothidae	Bothus	Bothus maculiferus	17.7899	-64.6265
Bothidae	Bothus	Bothus maculiferus	17.7849	-64.6197
Bothidae	Bothus	Bothus maculiferus	17.7904	-64.6307
Bothidae	Bothus	Bothus ocellatus	17.7905	-64.6138
Bothidae	Bothus	Bothus ocellatus	17.7987	-64.6367
Bothidae	Bothus	Bothus ocellatus	17.7894	-64.6179
Bothidae	Bothus	Bothus ocellatus	17.7986	-64.637
Bothidae	Bothus	Bothus ocellatus	17.7849	-64.6197
Bothidae	Bothus	Bothus ocellatus	17.7885	-64.6148
Bothidae	Bothus	Bothus ocellatus	17.7894	-64.612
Bothidae	Bothus	Bothus ocellatus	17.7888	-64.6276
Bothidae	Bothus	Bothus lunatus	12.16982	-68.306057
Bothidae	Bothus	Bothus lunatus	12.137882	-68.277271
Bothidae	Bothus	Bothus podas	36.00058	-5.608429
Bothidae	Bothus	Bothus ocellatus	30.4408	-81.2208
Bothidae	Bothus	Bothus ocellatus	30.4408	-81.2208
Bothidae	Bothus	Bothus ocellatus	30.4408	-81.2208
Bothidae	Bothus	Bothus ocellatus	30.4408	-81.2208
Bothidae	Bothus	Bothus ocellatus	30.4408	-81.2208
Bothidae	Bothus	Bothus ocellatus	30.4408	-81.2208
Bothidae	Bothus	Bothus robinsi	-22.970278	-43.046111
Bothidae	Bothus	Bothus ocellatus	-22.966667	-42.0
Bothidae	Bothus	Bothus lunatus	-20.5	-29.3
Bothidae	Bothus	Bothus robinsi	2.166667	-48.116667
Bothidae	Bothus	Bothus lunatus	-3.833333	-32.416667
Bothidae	Bothus	Bothus maculiferus	-3.85	-33.816667
Bothidae	Bothus	Bothus lunatus	-20.5	-29.3
Bothidae	Bothus	Bothus ocellatus	-20.5	-29.3
Bothidae	Bothus	Bothus lunatus	-3.85	-33.816667
Bothidae	Bothus		-23.0	-42.0
Bothidae	Bothus		-22.95	-42.166667
Bothidae	Bothus		-22.95	-42.166667
Bothidae	Bothus		-22.95	-42.166667
Bothidae	Trichopsetta	Trichopsetta ventralis	29.389667	-87.987833
Bothidae	Bothus	Bothus podas	37.1	25.383333
Bothidae	Bothus	Bothus podas	37.1	25.383333
Bothidae	Bothus	Bothus podas	40.559893	8.313702
Bothidae	Bothus	Bothus pantherinus	27.25	33.816667
Bothidae	Arnoglossus	Arnoglossus thori	42.7	3.033333
Bothidae	Arnoglossus	Arnoglossus laterna	42.7	3.033333
Bothidae	Arnoglossus	Arnoglossus thori	45.527778	13.566667
Bothidae	Arnoglossus	Arnoglossus laterna	37.1	25.383333
Bothidae	Arnoglossus	Arnoglossus thori	45.527778	13.566667
Bothidae	Arnoglossus	Arnoglossus thori	42.481389	3.130278
Bothidae	Arnoglossus	Arnoglossus grohmanni	37.1	25.383333
Bothidae	Arnoglossus	Arnoglossus thori	37.1	25.383333
Bothidae	Arnoglossus	Arnoglossus grohmanni	42.481389	3.130278
Bothidae	Arnoglossus	Arnoglossus kessleri	37.1	25.383333
Bothidae	Arnoglossus	Arnoglossus laterna	42.481389	3.130278
Bothidae	Bothus	Bothus lunatus	24.122629	-74.459152
Bothidae	Bothus	Bothus lunatus	25.091637	-77.404637
Bothidae			-11.266667	61.033333
Bothidae	Bothus	Bothus mancus	-26.85	32.900002
Bothidae	Bothus	Bothus myriaster	-24.943333	35.05
Bothidae	Neolaeops	Neolaeops microphthalmus	-23.0958	35.721
Bothidae	Laeops	Laeops nigromaculatus	-19.0	36.0
Bothidae	Taeniopsetta	Taeniopsetta ocellata	-21.5	35.5
Bothidae	Taeniopsetta	Taeniopsetta ocellata	-23.0958	35.721
Bothidae	Arnoglossus	Arnoglossus dalgleishi	-25.202222	34.985833
Bothidae	Neolaeops	Neolaeops microphthalmus	-22.81666	35.69833
Bothidae	Taeniopsetta	Taeniopsetta ocellata	-22.81666	35.69833
Bothidae	Neolaeops	Neolaeops microphthalmus	-18.035	37.62
Bothidae	Bothus	Bothus mancus	7.57897	98.34
Bothidae	Bothus	Bothus ocellatus	20.441	-86.9992
Bothidae	Bothus	Bothus pantherinus	13.54555	121.097483
Bothidae	Bothus	Bothus pantherinus	13.511383	120.959967
Bothidae	Bothus	Bothus pantherinus	13.512967	120.98095
Bothidae	Bothus	Bothus lunatus	25.571	-80.258
Bothidae	Engyophrys	Engyophrys senta	31.897088	-80.89677
Bothidae	Arnoglossus	Arnoglossus laterna	38.17433	13.434519
Bothidae	Asterorhombus		-23.93794	-179.14205
Bothidae	Bothus	Bothus mancus	-27.58249	-144.37832
Bothidae	Bothus		-9.4575	145.6125
Bothidae	Arnoglossus		-9.4575	145.6125
Bothidae	Grammatobothus		-9.4575	145.6125
Bothidae	Engyprosopon		-9.4575	145.6125
Bothidae	Crossorhombus		-9.4575	145.6125
Bothidae			-14.60666	145.79833
Bothidae	Arnoglossus	Arnoglossus waitei	-14.46835	136.355
Bothidae	Arnoglossus	Arnoglossus waitei	-14.22585	136.2217
Bothidae	Arnoglossus	Arnoglossus waitei	-13.23585	136.715
Bothidae	Arnoglossus	Arnoglossus waitei	-14.48085	136.5258
Bothidae	Engyprosopon	Engyprosopon grandisquama	-15.018335	136.86084
Bothidae	Laeops	Laeops parviceps	-11.055	130.199175
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.146665	143.09167
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.10833	143.10167
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.163335	143.04084
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.17917	143.02087
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.116665	143.08583
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.081665	143.136665
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.26667	142.945
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.146665	143.09167
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.858335	140.076665
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.0975	143.10833
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.17	143.064995
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.149	143.294
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.07167	138.43083
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.15	143.031665
Bothidae	Engyprosopon	Engyprosopon grandisquama	-15.97083	139.335845
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.76	139.979995
Bothidae	Engyprosopon	Engyprosopon grandisquama	-15.96917	139.387495
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.7175	140.06
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.14333	143.07
Bothidae	Engyprosopon	Engyprosopon grandisquama	-15.945	139.362505
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.196665	143.03167
Bothidae	Engyprosopon	Engyprosopon grandisquama	-15.4525	137.672495
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.7575	139.965835
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.0175	139.63083
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.220835	143.044165
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.169165	143.13167
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.019165	139.36916
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.27	143.165005
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.215	143.104995
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.085	143.09417
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.16167	143.05583
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.16167	143.05583
Bothidae	Engyprosopon	Engyprosopon grandisquama	-15.949165	139.41333
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.485	136.36
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.335	138.42333
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.3125	138.412495
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.196665	143.03167
Bothidae	Engyprosopon	Engyprosopon grandisquama	-10.220835	143.044165
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.4925	136.214995
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.34167	136.052495
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.7525	139.9375
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.328335	136.031665
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.32	138.385005
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.445835	135.990005
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.363335	135.998335
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.4308	136.4725
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.339165	138.49416
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.3175	136.08915
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.3233	136.0825
Bothidae	Engyprosopon	Engyprosopon grandisquama	-16.36417	138.339175
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.34335	136.0675
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.485	136.3892
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.3575	136.00415
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.485	136.36
Bothidae	Engyprosopon	Engyprosopon grandisquama	-13.6117	136.3125
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.46835	136.355
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.43835	136.415
Bothidae	Engyprosopon	Engyprosopon grandisquama	-14.34335	136.0675
Bothidae			-16.0155	139.268
Bothidae			-10.935	130.2775
Bothidae			-10.98417	130.300825
Bothidae			-14.340835	136.057505
Bothidae			-10.98417	130.300825
Bothidae			-15.33917	137.57083
Bothidae			-14.36335	136.06415
Bothidae			-10.980835	130.271665
Bothidae			-13.32	136.752515
Bothidae			-10.99	130.635835
Bothidae	Arnoglossus	Arnoglossus waitei	-16.681665	140.025825
Bothidae	Arnoglossus	Arnoglossus waitei	-16.001665	139.313335
Bothidae	Arnoglossus	Arnoglossus waitei	-16.005835	139.39083
Bothidae	Arnoglossus	Arnoglossus waitei	-12.60583	141.50083
Bothidae	Arnoglossus	Arnoglossus waitei	-16.0075	139.363335
Bothidae	Arnoglossus	Arnoglossus waitei	-12.558335	141.493335
Bothidae	Arnoglossus	Arnoglossus waitei	-16.019165	139.36916
Bothidae	Arnoglossus	Arnoglossus waitei	-15.96917	139.387495
Bothidae	Arnoglossus	Arnoglossus waitei	-16.001665	139.313335
Bothidae	Arnoglossus	Arnoglossus waitei	-15.97083	139.335845
Bothidae	Arnoglossus	Arnoglossus waitei	-16.685835	139.95083
Bothidae	Arnoglossus	Arnoglossus waitei	-16.019165	139.36916
Bothidae	Arnoglossus	Arnoglossus waitei	-12.62083	141.49084
Bothidae	Arnoglossus	Arnoglossus waitei	-16.04	139.667505
Bothidae	Arnoglossus	Arnoglossus waitei	-15.92583	139.571665
Bothidae	Arnoglossus	Arnoglossus waitei	-16.029165	139.415835
Bothidae	Arnoglossus	Arnoglossus waitei	-16.04	139.667505
Bothidae	Arnoglossus	Arnoglossus waitei	-16.0175	139.63083
Bothidae	Arnoglossus	Arnoglossus waitei	-15.96417	139.660845
Bothidae	Arnoglossus	Arnoglossus waitei	-15.94	139.65667
Bothidae	Arnoglossus	Arnoglossus waitei	-15.94	139.65667
Bothidae	Arnoglossus	Arnoglossus waitei	-15.924165	139.613335
Bothidae	Arnoglossus	Arnoglossus waitei	-13.12583	136.70584
Bothidae	Arnoglossus	Arnoglossus waitei	-15.940835	139.417495
Bothidae	Arnoglossus	Arnoglossus waitei	-15.951665	139.54583
Bothidae	Arnoglossus	Arnoglossus waitei	-12.78833	141.408335
Bothidae	Arnoglossus	Arnoglossus waitei	-15.945	139.362505
Bothidae	Arnoglossus	Arnoglossus waitei	-12.438335	141.535005
Bothidae	Arnoglossus	Arnoglossus waitei	-13.330835	136.75667
Bothidae	Arnoglossus	Arnoglossus waitei	-14.58083	136.839165
Bothidae	Arnoglossus	Arnoglossus waitei	-15.93583	139.542495
Bothidae	Arnoglossus	Arnoglossus waitei	-15.98	139.580835
Bothidae	Arnoglossus	Arnoglossus waitei	-10.195835	143.05334
Bothidae	Arnoglossus	Arnoglossus waitei	-12.438335	141.535005
Bothidae	Arnoglossus	Arnoglossus waitei	-12.565835	141.503335
Bothidae	Arnoglossus	Arnoglossus waitei	-15.98	139.580835
Bothidae	Arnoglossus	Arnoglossus waitei	-12.478335	141.52333
Bothidae	Arnoglossus	Arnoglossus waitei	-15.03833	136.902505
Bothidae	Arnoglossus	Arnoglossus waitei	-12.476665	141.520005
Bothidae	Arnoglossus	Arnoglossus waitei	-15.93583	139.542495
Bothidae	Arnoglossus	Arnoglossus waitei	-12.530835	141.514165
Bothidae	Arnoglossus	Arnoglossus waitei	-10.1825	143.11583
Bothidae	Arnoglossus	Arnoglossus waitei	-10.16167	143.05583
Bothidae	Arnoglossus	Arnoglossus waitei	-10.169165	143.13167
Bothidae	Arnoglossus	Arnoglossus waitei	-12.54167	141.495005
Bothidae	Arnoglossus	Arnoglossus waitei	-12.550835	141.502495
Bothidae	Arnoglossus	Arnoglossus waitei	-11.014165	130.405825
Bothidae	Arnoglossus	Arnoglossus waitei	-11.0525	130.201665
Bothidae	Arnoglossus	Arnoglossus waitei	-12.550835	141.502495
Bothidae	Arnoglossus	Arnoglossus waitei	-12.530835	141.514165
Bothidae	Arnoglossus	Arnoglossus waitei	-10.91833	132.3675
Bothidae	Arnoglossus	Arnoglossus waitei	-10.221665	143.135835
Bothidae	Arnoglossus	Arnoglossus waitei	-10.1825	143.11583
Bothidae	Arnoglossus	Arnoglossus waitei	-12.54167	141.495005
Bothidae	Arnoglossus	Arnoglossus waitei	-10.3625	143.16417
Bothidae	Arnoglossus	Arnoglossus waitei	-11.06417	130.191665
Bothidae	Arnoglossus	Arnoglossus waitei	-10.98417	130.44417
Bothidae	Arnoglossus	Arnoglossus waitei	-10.215	143.104995
Bothidae	Arnoglossus	Arnoglossus waitei	-10.940835	130.343335
Bothidae	Arnoglossus	Arnoglossus waitei	-10.079165	143.13167
Bothidae	Arnoglossus	Arnoglossus waitei	-10.079165	143.13167
Bothidae	Arnoglossus	Arnoglossus waitei	-10.980835	130.271665
Bothidae	Arnoglossus	Arnoglossus waitei	-10.29	143.16
Bothidae	Arnoglossus	Arnoglossus waitei	-11.010835	130.505
Bothidae	Arnoglossus	Arnoglossus waitei	-10.980835	130.271665
Bothidae	Arnoglossus	Arnoglossus waitei	-10.221665	143.135835
Bothidae	Arnoglossus	Arnoglossus waitei	-12.715	136.89166
Bothidae	Arnoglossus	Arnoglossus waitei	-10.125835	143.125
Bothidae	Arnoglossus	Arnoglossus waitei	-10.9725	130.365
Bothidae	Arnoglossus	Arnoglossus waitei	-12.635835	136.880005
Bothidae	Arnoglossus	Arnoglossus waitei	-10.93917	130.26667
Bothidae	Arnoglossus	Arnoglossus waitei	-10.9325	130.32333
Bothidae	Arnoglossus	Arnoglossus waitei	-12.72083	136.86084
Bothidae	Arnoglossus	Arnoglossus waitei	-12.581665	136.91417
Bothidae	Arnoglossus	Arnoglossus waitei	-11.0175	130.44666
Bothidae	Arnoglossus	Arnoglossus waitei	-12.77	136.88333
Bothidae	Arnoglossus	Arnoglossus waitei	-12.77	136.88333
Bothidae	Arnoglossus	Arnoglossus waitei	-12.8725	136.86584
Bothidae	Arnoglossus	Arnoglossus waitei	-12.65333	136.885835
Bothidae	Arnoglossus	Arnoglossus waitei	-12.8725	136.86584
Bothidae	Arnoglossus	Arnoglossus waitei	-12.8325	136.86501
Bothidae	Arnoglossus	Arnoglossus waitei	-12.94833	136.83167
Bothidae	Arnoglossus	Arnoglossus waitei	-10.93917	130.26667
Bothidae	Arnoglossus	Arnoglossus waitei	-13.14	136.77249
Bothidae	Arnoglossus	Arnoglossus waitei	-12.635835	136.880005
Bothidae	Arnoglossus	Arnoglossus waitei	-12.768335	136.892495
Bothidae	Arnoglossus	Arnoglossus waitei	-13.06083	136.816675
Bothidae	Arnoglossus	Arnoglossus waitei	-13.055	136.77335
Bothidae	Arnoglossus	Arnoglossus waitei	-13.10917	136.79
Bothidae	Arnoglossus	Arnoglossus waitei	-12.6575	136.833335
Bothidae	Arnoglossus	Arnoglossus waitei	-13.10917	136.79
Bothidae	Arnoglossus	Arnoglossus waitei	-13.086665	136.7975
Bothidae	Arnoglossus	Arnoglossus waitei	-14.66417	136.85
Bothidae	Arnoglossus	Arnoglossus waitei	-14.66417	136.85
Bothidae	Arnoglossus	Arnoglossus waitei	-15.45333	137.64749
Bothidae	Arnoglossus	Arnoglossus waitei	-14.276665	136.10833
Bothidae	Arnoglossus	Arnoglossus waitei	-15.439165	137.60334
Bothidae	Arnoglossus	Arnoglossus waitei	-14.619165	136.746665
Bothidae	Arnoglossus	Arnoglossus waitei	-13.0575	136.78333
Bothidae	Arnoglossus	Arnoglossus waitei	-14.5375	136.770835
Bothidae	Arnoglossus	Arnoglossus waitei	-16.346665	138.379175
Bothidae	Arnoglossus	Arnoglossus waitei	-14.6425	136.72749
Bothidae	Arnoglossus	Arnoglossus waitei	-14.409165	136.00833
Bothidae	Arnoglossus	Arnoglossus waitei	-15.4525	137.672495
Bothidae	Arnoglossus	Arnoglossus waitei	-14.284165	136.13833
Bothidae	Arnoglossus	Arnoglossus waitei	-15.4525	137.672495
Bothidae	Arnoglossus	Arnoglossus waitei	-14.13	136.16085
Bothidae	Arnoglossus	Arnoglossus waitei	-16.3125	138.412495
Bothidae	Arnoglossus	Arnoglossus waitei	-14.3767	136.1325
Bothidae	Arnoglossus	Arnoglossus waitei	-14.43835	136.415
Bothidae	Arnoglossus	Arnoglossus waitei	-14.4567	136.5275
Bothidae	Arnoglossus	Arnoglossus waitei	-14.3767	136.1325
Bothidae	Arnoglossus	Arnoglossus waitei	-14.4308	136.4725
Bothidae	Arnoglossus	Arnoglossus waitei	-14.455	136.3842
Bothidae	Arnoglossus	Arnoglossus waitei	-14.43165	136.4442
Bothidae	Arnoglossus	Arnoglossus waitei	-14.33085	136.15335
Bothidae	Arnoglossus	Arnoglossus waitei	-14.435	136.475
Bothidae	Arnoglossus	Arnoglossus waitei	-14.4525	136.58585
Bothidae	Arnoglossus	Arnoglossus waitei	-14.3475	136.05585
Bothidae	Arnoglossus	Arnoglossus waitei	-14.11665	136.1425
Bothidae	Arnoglossus	Arnoglossus waitei	-14.315	136.075
Bothidae	Arnoglossus	Arnoglossus waitei	-14.2975	136.08
Bothidae	Arnoglossus	Arnoglossus waitei	-14.34335	136.0675
Bothidae	Arnoglossus	Arnoglossus waitei	-14.2208	136.21585
Bothidae	Arnoglossus	Arnoglossus waitei	-14.33085	136.15335
Bothidae	Arnoglossus	Arnoglossus waitei	-14.33335	136.1608
Bothidae	Arnoglossus	Arnoglossus waitei	-14.14915	136.2275
Bothidae	Arnoglossus	Arnoglossus waitei	-14.3575	136.075
Bothidae	Arnoglossus	Arnoglossus waitei	-14.17915	136.22
Bothidae	Arnoglossus	Arnoglossus waitei	-14.32085	136.0192
Bothidae	Arnoglossus	Arnoglossus waitei	-14.2825	136.14255
Bothidae	Arnoglossus	Arnoglossus waitei	-14.43	136.4383
Bothidae	Arnoglossus	Arnoglossus waitei	-14.315	136.13165
Bothidae	Arnoglossus	Arnoglossus waitei	-14.47085	136.5258
Bothidae	Arnoglossus	Arnoglossus waitei	-14.489185	136.54584
Bothidae	Arnoglossus	Arnoglossus waitei	-14.48085	136.5258
Bothidae	Arnoglossus	Arnoglossus waitei	-14.1717	136.16585
Bothidae	Arnoglossus	Arnoglossus waitei	-14.37665	136.11915
Bothidae	Arnoglossus	Arnoglossus waitei	-14.2508	136.11835
Bothidae	Arnoglossus	Arnoglossus waitei	-14.47085	136.5258
Bothidae	Arnoglossus	Arnoglossus waitei	-14.34	136.13
Bothidae	Arnoglossus	Arnoglossus waitei	-13.16415	136.725
Bothidae	Arnoglossus	Arnoglossus waitei	-13.18835	136.72415
Bothidae	Arnoglossus	Arnoglossus waitei	-14.215	136.175
Bothidae	Arnoglossus	Arnoglossus waitei	-13.1783	136.77835
Bothidae	Arnoglossus	Arnoglossus waitei	-14.32085	136.0192
Bothidae	Arnoglossus	Arnoglossus waitei	-13.275	136.75
Bothidae	Arnoglossus	Arnoglossus waitei	-13.250835	136.730835
Bothidae	Arnoglossus	Arnoglossus waitei	-13.6475	136.30085
Bothidae	Arnoglossus	Arnoglossus waitei	-13.6275	136.31165
Bothidae	Arnoglossus	Arnoglossus waitei	-13.18835	136.72415
Bothidae	Arnoglossus	Arnoglossus waitei	-13.13415	136.745
Bothidae	Arnoglossus	Arnoglossus waitei	-13.12085	136.64585
Bothidae	Arnoglossus	Arnoglossus waitei	-13.185	136.77335
Bothidae	Arnoglossus	Arnoglossus waitei	-14.28165	136.07585
Bothidae	Arnoglossus	Arnoglossus waitei	-13.51085	136.54085
Bothidae	Arnoglossus	Arnoglossus waitei	-14.13165	136.215
Bothidae	Arnoglossus	Arnoglossus waitei	-14.43085	136.51505
Bothidae	Arnoglossus	Arnoglossus waitei	-14.25835	136.17665
Bothidae	Arnoglossus	Arnoglossus waitei	-13.6525	136.31334
Bothidae	Arnoglossus	Arnoglossus waitei	-12.551665	141.4725
Bothidae	Arnoglossus	Arnoglossus waitei	-15.23917	137.602505
Bothidae	Arnoglossus	Arnoglossus waitei	-15.2325	137.581665
Bothidae	Arnoglossus	Arnoglossus waitei	-14.164165	136.206665
Bothidae	Arnoglossus	Arnoglossus waitei	-15.22	137.582495
Bothidae	Arnoglossus	Arnoglossus waitei	-15.36	137.516665
Bothidae	Arnoglossus	Arnoglossus waitei	-15.37	137.512495
Bothidae	Arnoglossus	Arnoglossus waitei	-12.58917	141.47166
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.64333	140.010845
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.391665	137.55416
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.601665	137.13249
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.965835	137.9625
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.7575	139.965835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.03917	136.764165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.09917	136.690835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.565835	137.255825
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.0375	137.03833
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.04	136.862505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-12.768335	136.892495
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.614085	136.913915
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.579165	136.70334
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.41167	136.199175
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.256665	137.568335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.330835	136.75667
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.020835	143.15416
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.125835	143.125
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.11667	136.661675
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.16167	143.05583
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.215	136.746675
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.31333	138.45334
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.326665	136.958335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.675	136.78166
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.3625	143.16417
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.220835	143.044165
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.00667	143.155835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.1825	143.11583
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.6275	136.853335
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.6525	136.750835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.664165	136.86667
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.215	143.104995
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.66417	136.85
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.359165	138.47416
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.6425	136.72749
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-13.0575	136.78333
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-10.221665	143.135835
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.433335	136.472505
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.406665	137.715005
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-14.4442	136.5392
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-15.4275	137.760005
Bothidae	Grammatobothus	Grammatobothus polyophthalmus	-16.339165	138.49416
